Error,Correction,Masked Context,Phoneme Seq,S-Capade Candidates,PySpell Candidates,Combined Candidates,S-Capade Ranked,PySpell Ranked,Combined Ranked
shourly,surely,points on it that is ***mask*** risky because maybe no one,SH AO R L IY,"['surely', 'shorty', 'warley', 'sorely', 'morley', 'shelley', 'shelly', 'shyly', 'shirley', 'challis']","['sourly', 'hourly']","['warley', 'surely', 'sorely', 'challis', 'shelly', 'shyly', 'shelley', 'shirley', 'shorty', 'sourly', 'morley', 'hourly']","['surely', 'shorty', 'warley', 'sorely', 'shyly', 'challis', 'morley', 'shirley', 'shelley', 'shelly']","['hourly', 'sourly']","['surely', 'shorty', 'warley', 'sorely', 'shyly', 'challis', 'morley', 'shirley', 'hourly', 'sourly', 'shelley', 'shelly']"
provetion,protection,skirts or what ever the ***mask*** is it should make the,P R AH V IY SH AH N,"['privation', 'provision', 'profession', 'predation', 'promotion', 'procession', 'precession', 'precaution', 'prussian']","['prevention', 'protection', 'projection', 'provision', 'probation', 'pronation', 'promotion', 'privation']","['prevention', 'protection', 'provision', 'projection', 'probation', 'prussian', 'pronation', 'precession', 'predation', 'precaution', 'profession', 'promotion', 'procession', 'privation']","['provision', 'profession', 'promotion', 'procession', 'prussian', 'precession', 'predation', 'precaution', 'privation']","['provision', 'projection', 'protection', 'promotion', 'prevention', 'pronation', 'probation', 'privation']","['provision', 'profession', 'projection', 'protection', 'promotion', 'procession', 'prevention', 'pronation', 'prussian', 'probation', 'precession', 'predation', 'precaution', 'privation']"
surten,certain,been discovered is the most ***mask*** way to make something big,S ER T AH N,"['certain', 'sutton', 'satan', 'satin', 'seton', 'sermon', 'curtain', 'surgeon', 'merton', 'burton']",['murten'],"['curtain', 'satin', 'murten', 'burton', 'surgeon', 'merton', 'satan', 'seton', 'certain', 'sermon', 'sutton']","['certain', 'burton', 'seton', 'satan', 'satin', 'surgeon', 'sermon', 'sutton', 'merton', 'curtain']",['murten'],"['certain', 'burton', 'murten', 'seton', 'satan', 'satin', 'surgeon', 'sermon', 'sutton', 'merton', 'curtain']"
knowlege,knowledge,on working on their own ***mask*** can keep on beeing successful,N AA L AH JH,"['knowledge', 'knowledge', 'mileage', 'college', 'village', 'nolan', 'homage', 'solid', 'wattage', 'nodded']",['knowledge'],"['solid', 'mileage', 'nodded', 'homage', 'knowledge', 'nolan', 'wattage', 'college', 'village']","['nolan', 'college', 'village', 'wattage', 'solid', 'knowledge', 'nodded', 'homage', 'mileage']",['knowledge'],"['nolan', 'college', 'village', 'wattage', 'solid', 'knowledge', 'nodded', 'homage', 'mileage']"
reputat5io,reputation,subject because you get better ***mask***,R EH P Y AH T EY SH IY OW,['reputation'],['reputation'],['reputation'],['reputation'],['reputation'],['reputation']
especiallz,especially,i think it is better ***mask*** for your work life to,EY S P EY S IY AA L Z,[''],['especially'],['especially'],[''],['especially'],['especially']
thez,they,this zoung people know what ***mask*** can get out of their,DH EH Z,"['those', 'these', 'thous', 'their', 'there\', ""they\'ll"", \'them', 'then', 'chez', 'says']","['they', 'thes', 'thea', 'the', 'ther', 'chez', 'theo', 'then', 'thee', 'them']","['they\'ll"", \'thes', 'the', 'thea', 'chez', 'ther', 'theo', 'then', 'thee', 'thous', 'them', 'these', 'they', 'there', 'their', 'says', 'those']","['they\'ll"", \'them', 'their', 'there', 'these', 'those', 'then', 'thous', 'says', 'chez']","['they', 'them', 'thes', 'the', 'thea', 'ther', 'then', 'chez', 'theo', 'thee']","['they\', ""they\'ll"", \'them', 'their', 'there', 'thes', 'the', 'thea', 'ther', 'these', 'those', 'then', 'thous', 'says', 'chez', 'theo', 'thee']"
zoung,young,the young people enjoy this ***mask*** people know what thez can,Z AW NG,"['zing', 'zinger', 'sang', 'sing', 'singh', 'sung', 'song', 'soong', 'dang', 'south']",['young'],"['zing', 'soong', 'zinger', 'south', 'sing', 'dang', 'sang', 'sung', 'song', 'young', 'singh']","['soong', 'south', 'song', 'dang', 'singh', 'sung', 'sang', 'zing', 'zinger', 'sing']",['young'],"['young', 'soong', 'south', 'song', 'dang', 'singh', 'sung', 'sang', 'zinger', 'zing', 'sing']"
instituations,institutions,of travel agencies malls public ***mask*** state something like enjoy your,IH N S T IH CH UW EY SH AH N Z,"['institutions', 'insinuations']",['institutions'],"['institutions', 'insinuations']","['institutions', 'insinuations']",['institutions'],"['institutions', 'insinuations']"
personallity,personality,it really depends on your ***mask*** if you enjoy your life,P ER S AH N AE L IH T IY,"['personality', 'personalities', 'seasonality', 'seasonality', 'originality']",['personality'],"['personality', 'originality', 'seasonality', 'personalities']","['personality', 'personalities', 'seasonality', 'originality']",['personality'],"['personality', 'personalities', 'seasonality', 'originality']"
stressfull,stressful,have pleasant life it too ***mask*** and absolute no fun at,S T R EH S F AH L,"['stressful', 'stresses', 'trestle']",['stressful'],"['stresses', 'stressful', 'trestle']","['stressful', 'stresses', 'trestle']",['stressful'],"['stressful', 'stresses', 'trestle']"
younng,young,enjoyable it can happen that ***mask*** people say they wish to,Y AH N,"['yin', 'yen', 'young', 'yearn', 'yon', 'yum', 'yawn', 'yup', 'yuck', 'yuk']",['young'],"['yuk', 'yup', 'yin', 'yen', 'yearn', 'yuck', 'yum', 'young', 'yon', 'yawn']","['young', 'yearn', 'yawn', 'yon', 'yuk', 'yup', 'yuck', 'yum', 'yen', 'yin']",['young'],"['young', 'yearn', 'yawn', 'yon', 'yuk', 'yuck', 'yum', 'yup', 'yen', 'yin']"
appropriatly,appropriately,judge a situation to act ***mask*** and they will not get,AH P R OW P R IY AH T L IY,"['appropriately', 'appropriate']",['appropriately'],"['appropriately', 'appropriate']","['appropriately', 'appropriate']",['appropriately'],"['appropriately', 'appropriate']"
fullfilling,fulfilling,the family can be very ***mask*** for the older people and,F UH L F IH L IH NG,"['fulfilling', 'fulfilled']",['fulfilling'],"['fulfilling', 'fulfilled']","['fulfilling', 'fulfilled']",['fulfilling'],"['fulfilling', 'fulfilled']"
environement,environment,and completely enjoy the new ***mask*** and surroundings it is very,IH N V AY R OW N M AH N T,"['environment', 'environments']",['environment'],"['environments', 'environment']","['environment', 'environments']",['environment'],"['environment', 'environments']"
travaling,traveling,some may belive that ***mask*** abroad or locally is,T R AE V AH L IH NG,"['travelling', 'tackling', 'troubling', 'travelling', 'tripling', 'travels', 'travelled', 'traveller', 'trampling', 'groveling']",['traveling'],"['travels', 'travelling', 'travelled', 'tripling', 'traveller', 'tackling', 'trampling', 'traveling', 'troubling', 'groveling']","['tripling', 'travelled', 'travelling', 'travels', 'troubling', 'tackling', 'groveling', 'traveller', 'trampling']",['traveling'],"['tripling', 'travelled', 'travelling', 'traveling', 'travels', 'troubling', 'tackling', 'groveling', 'traveller', 'trampling']"
perseive,perceive,and lifestylfe for how you ***mask*** it not how a whole,P ER S IY V,"['perceive', 'proceed', 'perceived', 'percy', 'perceives', 'passive', 'passim', 'receive', 'receive', 'deceive']",['perceive'],"['perceived', 'proceed', 'receive', 'passive', 'percy', 'deceive', 'passim', 'perceives', 'perceive']","['perceives', 'perceive', 'receive', 'passim', 'perceived', 'proceed', 'passive', 'deceive', 'percy']",['perceive'],"['perceives', 'perceive', 'receive', 'passim', 'perceived', 'proceed', 'passive', 'deceive', 'percy']"
trafficing,trafficking,business of kidnapping and human ***mask*** in todays societys violence is,T R AE F AH S IH NG,"['trafficking', 'travelling', 'traversing']",['trafficking'],"['trafficking', 'travelling', 'traversing']","['trafficking', 'travelling', 'traversing']",['trafficking'],"['trafficking', 'travelling', 'traversing']"
societys,society,and human trafficing in todays ***mask*** violence is spreading faster farter,S AH S AY AH T IY Z,"['societies', 'subsidies', 'subtleties']","['society', 'societas']","['societies', 'society', 'subtleties', 'societas', 'subsidies']","['societies', 'subtleties', 'subsidies']","['society', 'societas']","['society', 'societies', 'societas', 'subtleties', 'subsidies']"
circumstan,circumstance,may also affect the travleing ***mask*** if one were to travel,S ER K AH M S T AE N,['circumstance'],['circumstance'],['circumstance'],['circumstance'],['circumstance'],['circumstance']
statisticly,statistically,this topic and growing problem ***mask*** people are more likely to,S T AH T IH S T IH K L IY,"['statistically', 'statistically', 'stylistically', 'statistical', 'statistics', 'statistic']","['statistical', 'statistically', 'statistic', 'statistics']","['stylistically', 'statistic', 'statistics', 'statistical', 'statistically']","['statistics', 'statistical', 'statistically', 'statistic', 'stylistically']","['statistics', 'statistical', 'statistically', 'statistic']","['statistics', 'statistical', 'statistically', 'statistic', 'stylistically']"
trafficed,trafficked,or what is known as ***mask*** although it many sound far,T R AE F AH S T,"['toughest', 'trappist', 'traversed', 'prefaced', 'gravest', 'briefest', 'terraced', 'traversed', 'roughest', 'travesty']",['trafficked'],"['toughest', 'traversed', 'briefest', 'prefaced', 'travesty', 'trafficked', 'roughest', 'gravest', 'terraced', 'trappist']","['trappist', 'roughest', 'toughest', 'briefest', 'travesty', 'gravest', 'terraced', 'prefaced', 'traversed']",['trafficked'],"['trappist', 'roughest', 'trafficked', 'toughest', 'briefest', 'travesty', 'gravest', 'terraced', 'prefaced', 'traversed']"
travleing,traveling,destination may also affect the ***mask*** circumstan if one were to,T R AE V L IY IH NG,"['travelling', 'tallying', 'travelling', 'trampling', 'rallying']",['traveling'],"['travelling', 'tallying', 'traveling', 'trampling', 'rallying']","['travelling', 'tallying', 'trampling', 'rallying']",['traveling'],"['travelling', 'traveling', 'tallying', 'trampling', 'rallying']"
lifestylfe,lifestyle,a new place culture and ***mask*** for how you perseive it,L AY F S T IH L F,"['lifestyles', 'lifestyle']",['lifestyle'],"['lifestyle', 'lifestyles']","['lifestyle', 'lifestyles']",['lifestyle'],"['lifestyle', 'lifestyles']"
afterwards,afterwards,go long to school and ***mask*** studying whatever they want to,AE F T ER W ER D Z,['afterwards'],['afterwards'],['afterwards'],['afterwards'],['afterwards'],['afterwards']
oppotunity,opportunity,do even have the great ***mask*** to study but also the,AA P AH T UW N AH T IY,"['opportunity', 'opportunities']",['opportunity'],"['opportunities', 'opportunity']","['opportunity', 'opportunities']",['opportunity'],"['opportunity', 'opportunities']"
onlz,only,then beeing a specialist in ***mask*** one subject there are several,AO N L Z,"['aunts', 'annals', 'owners', 'enters', 'only', 'ends', 'annoys', 'inez', 'unease', 'aisles']",['only'],"['aisles', 'unease', 'inez', 'annals', 'enters', 'only', 'ends', 'owners', 'annoys', 'aunts']","['only', 'inez', 'owners', 'aisles', 'aunts', 'ends', 'annoys', 'enters', 'unease', 'annals']",['only'],"['only', 'inez', 'owners', 'aisles', 'aunts', 'ends', 'annoys', 'enters', 'unease', 'annals']"
satisfid,satisfied,my opinion you are more ***mask*** with you life and yourself,S AE T IH S F IH D,"['satisfied', 'satisfied', 'satisfies', 'satisfy', 'satisfying']",['satisfied'],"['satisfies', 'satisfying', 'satisfied', 'satisfy']","['satisfied', 'satisfying', 'satisfy', 'satisfies']",['satisfied'],"['satisfied', 'satisfying', 'satisfy', 'satisfies']"
speacialists,specialists,biology there will allways be ***mask*** af these subjects who knows,S P IY SH AH L IH S T S,"['specialists', 'specialist', 'socialists']",['specialists'],"['specialists', 'socialists', 'specialist']","['specialists', 'socialists', 'specialist']",['specialists'],"['specialists', 'socialists', 'specialist']"
concludet,concluded,i disagree with the statement ***mask*** it has to be said,K AH N K L UW D AH T,"['concluded', 'concluded', 'concluding', 'concludes', 'conclusion', 'conclude']","['concluded', 'concludes', 'conclude']","['concludes', 'conclusion', 'concluded', 'conclude', 'concluding']","['conclusion', 'concluding', 'concluded', 'conclude', 'concludes']","['concluded', 'conclude', 'concludes']","['conclusion', 'concluding', 'concluded', 'conclude', 'concludes']"
knowlegde,knowledge,when you have a great ***mask*** of many acedemic resourses you,N AA L EH G D,"['allegra', 'legged']",['knowledge'],"['legged', 'allegra', 'knowledge']","['allegra', 'legged']",['knowledge'],"['knowledge', 'allegra', 'legged']"
acedemic,academic,only one way of an ***mask*** subject arcitects for example are,AE S AH D EH M IH K,"['academic', 'epidemic', 'academics', 'pandemic']",['academic'],"['epidemic', 'pandemic', 'academics', 'academic']","['academic', 'academics', 'pandemic', 'epidemic']",['academic'],"['academic', 'academics', 'pandemic', 'epidemic']"
resourses,resources,great knowlegde of many acedemic ***mask*** you might have problems with,R IY S AO R S IH Z,"['resources', 'resorted', 'outsources', 'resorting', 'resorts', 'racehorses', 'resource']",['resources'],"['outsources', 'resorting', 'resorts', 'resource', 'resorted', 'resources', 'racehorses']","['resources', 'resorts', 'outsources', 'racehorses', 'resorting', 'resorted', 'resource']",['resources'],"['resources', 'resorts', 'outsources', 'racehorses', 'resorting', 'resorted', 'resource']"
arcitects,architects,way of an acedemic subject ***mask*** for example are looked after,AA R S IH T EH K T S,['architects'],['architects'],['architects'],['architects'],['architects'],['architects']
contry,country,want lazy people in our ***mask*** the worst thing is that,K AH N T R IY,"['country', 'canary', 'currently', 'canty', 'county', 'gantry', 'pantry', 'countries', 'contra', 'sundry']","['country', 'contre', 'condry', 'contra', 'contr']","['pantry', 'currently', 'canty', 'sundry', 'county', 'country', 'contre', 'canary', 'contr', 'countries', 'condry', 'contra', 'gantry']","['country', 'countries', 'county', 'pantry', 'sundry', 'canty', 'currently', 'canary', 'gantry', 'contra']","['country', 'contre', 'condry', 'contr', 'contra']","['country', 'countries', 'county', 'pantry', 'sundry', 'canty', 'contre', 'condry', 'contr', 'currently', 'canary', 'gantry', 'contra']"
meassure,measure,to compete there and to ***mask*** with other students this means,M EH SH ER,"['musher', 'measure', 'mash', 'meshed', 'cheshire', 'mush', 'mosh', 'men', 'resh', 'mess']","['reassure', 'measure']","['mess', 'men', 'mash', 'meshed', 'musher', 'mosh', 'reassure', 'measure', 'cheshire', 'resh', 'mush']","['mess', 'meshed', 'measure', 'musher', 'mush', 'mash', 'men', 'resh', 'mosh', 'cheshire']","['measure', 'reassure']","['mess', 'meshed', 'measure', 'musher', 'mush', 'reassure', 'mash', 'men', 'resh', 'mosh', 'cheshire']"
highjump,high jump,more often he begins doing ***mask*** or so so that he,HH AY JH AH M P,"['hiram', 'hygeia', 'jump', 'hump']",['high-up'],"['hump', 'hygeia', 'high-up', 'hiram', 'jump']","['hygeia', 'hump', 'jump', 'hiram']",['high-up'],"['hygeia', 'high-up', 'hump', 'jump', 'hiram']"
manz,many,to get this feeling in ***mask*** different ares they try new,M AE N Z,"['mans', 'mines', 'moans', 'mains', 'mainz', 'manes', 'means', 'vans', 'manned', 'moons']",['manz'],"['means', 'mainz', 'manz', 'vans', 'moans', 'manned', 'manes', 'mains', 'mines', 'mans', 'moons']","['mains', 'means', 'manned', 'mans', 'manes', 'mainz', 'moons', 'moans', 'vans', 'mines']",['manz'],"['manz', 'mains', 'means', 'manned', 'mans', 'manes', 'mainz', 'moons', 'moans', 'vans', 'mines']"
charackters,characters,their live more than looser ***mask*** they are not worried about,K EH R AH K T ER Z,"['characters', 'characters', 'characterize', 'character', 'collectors', 'connectors', 'caretakers']",['characters'],"['character', 'collectors', 'connectors', 'characters', 'characterize', 'caretakers']","['characterize', 'character', 'characters', 'caretakers', 'connectors', 'collectors']",['characters'],"['characterize', 'character', 'characters', 'caretakers', 'connectors', 'collectors']"
successfullly,successfully,new hurdles they could take ***mask*** my friend for example is,S AH K S EH S F AH L IY,"['successfully', 'successful', 'successively', 'unsuccessfully']",['successfully'],"['unsuccessfully', 'successfully', 'successful', 'successively']","['successfully', 'successful', 'unsuccessfully', 'successively']",['successfully'],"['successfully', 'successful', 'unsuccessfully', 'successively']"
proffession,profession,or music or in their ***mask*** but do they have in,P R AH F EH SH AH N,"['profession', 'procession', 'progression', 'possession', 'professions', 'procession', 'predation', 'promotion', 'precession', 'protection']",['profession'],"['protection', 'professions', 'possession', 'predation', 'precession', 'profession', 'progression', 'procession', 'promotion']","['possession', 'profession', 'professions', 'protection', 'progression', 'procession', 'promotion', 'predation', 'precession']",['profession'],"['possession', 'profession', 'professions', 'protection', 'progression', 'procession', 'promotion', 'precession', 'predation']"
